status,date,no_of_accounts,no_of_trans,moved_amount
C,981027,22,23,517686.0
C,981028,18,20,267336.0
C,981029,34,38,570551.0
C,981030,23,26,353261.0
C,981031,403,883,721598.4000205994
C,981101,21,23,312396.0
C,981102,27,29,376781.0
C,981103,26,28,375463.0
C,981104,18,19,273160.0
C,981105,68,74,856530.0
C,981106,62,66,718282.0
C,981107,76,82,1011664.0
C,981108,68,76,1181467.0
C,981109,53,57,615890.0
C,981110,56,62,723914.0
C,981111,55,57,764005.0
C,981112,235,269,1392325.4016113281
C,981113,72,75,760103.0
C,981114,59,63,726052.0
C,981115,29,31,388675.0
C,981116,17,17,193014.0
C,981117,29,33,505615.0
C,981118,13,15,299907.0
C,981119,24,25,386826.0
C,981120,24,25,337229.0
C,981121,19,20,421451.0
C,981122,25,29,497902.0
C,981123,25,25,211682.0
C,981124,25,28,555398.0
C,981125,27,27,334635.0
C,981126,23,24,380118.0
C,981127,20,23,364636.0
C,981128,23,26,356270.0
C,981129,25,25,345987.0
C,981130,403,879,536090.0000305176
C,981201,37,38,419362.0
C,981202,31,37,427746.0
C,981203,37,42,622639.0
C,981204,23,25,333735.0
C,981205,64,71,1191328.0
C,981206,71,79,1129835.0
C,981207,90,97,1600722.0
C,981208,66,72,1293645.0
C,981209,73,79,1209228.0
C,981210,57,61,832946.5
C,981211,68,75,1193386.5
C,981212,251,287,1561915.1018066406
C,981213,70,76,882340.0
C,981214,65,73,1071348.0
C,981215,34,37,478598.0
C,981216,25,28,239803.0
C,981217,39,43,606757.0
C,981218,25,29,336637.0
C,981219,35,36,567268.0
C,981220,29,29,238513.0
C,981221,23,27,418835.0
C,981222,25,29,431812.0
C,981223,38,40,346608.0
C,981224,29,29,356336.0
C,981225,30,34,449015.0
C,981226,24,25,356022.0
C,981227,28,31,508584.0
C,981228,21,22,273799.0
C,981229,21,23,268782.0
C,981230,18,19,191658.0
C,981231,400,448,92528.30004501343
D,930324,1,1,800.0
D,930423,1,1,5300.0
D,930430,1,1,16.700000762939453
D,930531,1,1,62.5
D,930608,1,1,300.0
D,930609,1,1,13352.0
D,930622,1,1,6700.0
D,930630,1,1,82.0
D,930708,1,1,10800.0
D,930709,1,1,8901.0
D,930720,1,1,500.0
D,930722,1,1,9500.0
D,930731,1,1,126.9000015258789
D,930809,1,1,7200.0
D,930810,1,1,6600.0
D,930812,1,1,9615.0
D,930819,1,1,4900.0
D,930821,1,2,3520.0
D,930829,1,1,900.0
D,930831,2,3,147.2000026702881
D,930906,1,1,5200.0
D,930907,1,1,14037.0
D,930908,1,1,5600.0
D,930909,2,2,17200.0
D,930912,1,1,9615.0
D,930918,1,1,1200.0
D,930920,1,1,1200.0
D,930930,3,5,202.00000381469727
D,931002,1,1,21538.0
D,931005,1,1,13789.0
D,931007,1,1,14037.0
D,931009,2,2,14401.0
D,931012,1,1,9615.0
D,931015,1,1,7500.0
D,931018,1,1,5100.0
D,931020,1,1,5100.0
D,931028,1,1,3100.0
D,931029,1,1,1080.0
D,931031,5,7,588.800012588501
D,931103,1,1,4600.0
D,931105,2,2,14789.0
D,931106,1,1,2520.0
D,931107,1,1,14037.0
D,931110,1,1,17259.0
D,931112,1,1,9615.0
D,931113,1,1,5998.0
D,931116,1,1,24257.0
D,931117,1,1,4400.0
D,931119,1,1,4000.0
D,931127,1,1,7600.0
D,931129,1,1,900.0
D,931130,5,9,14412.599979400635
D,931204,2,2,7200.0
D,931205,1,1,20684.0
D,931207,1,1,21056.0
D,931209,1,1,13352.0
D,931211,1,1,4600.0
D,931212,1,1,14422.5
D,931214,1,1,3300.0
D,931215,1,1,21387.0
D,931217,1,1,12600.0
D,931219,2,2,3300.0
D,931220,1,1,19612.0
D,931222,1,1,2720.0
D,931225,2,2,25563.0
D,931227,1,1,15800.0
D,931229,1,1,300.0
D,931230,1,1,3300.0
D,931231,6,10,1022.6999750137329
D,940102,1,1,2000.0
D,940103,1,1,6700.0
D,940104,1,1,2600.0
D,940106,2,2,12900.0
D,940107,3,3,18917.0
D,940109,2,3,35425.0
D,940110,1,1,720.0
D,940112,2,4,15135.0
D,940113,2,2,19453.0
D,940114,1,1,3000.0
D,940116,1,1,6800.0
D,940117,2,2,6080.0
D,940118,1,2,5400.0
D,940119,3,3,6660.0
D,940120,2,2,15900.0
D,940121,1,1,7773.0
D,940122,1,1,3900.0
D,940124,2,2,16000.0
D,940125,1,1,11033.0
D,940126,2,3,7620.0
D,940127,1,1,2900.0
D,940128,3,3,21620.0
D,940129,1,1,1320.0
D,940130,1,1,1440.0
D,940131,7,14,3028.999993085861
D,940201,1,1,5400.0
D,940203,1,1,23600.0
D,940205,2,2,14478.0
D,940207,1,1,14037.0
D,940209,1,2,14701.0
D,940212,1,1,9615.0
D,940213,1,1,4653.0
D,940215,1,1,2200.0
D,940217,2,2,27012.0
D,940218,1,1,4320.0
D,940220,1,1,2300.0
D,940221,1,1,44246.0
D,940223,1,1,5100.0
D,940225,2,2,11480.0
D,940227,3,3,27900.0
D,940228,7,15,1182.6000003814697
D,940301,1,1,5900.0
D,940302,1,2,89956.0
D,940305,1,1,689.0
D,940306,1,1,2439.0
D,940307,1,2,15117.0
D,940309,2,2,9787.0
D,940310,1,1,4000.0
D,940312,1,1,9615.0
D,940313,1,1,4653.0
D,940315,1,1,4300.0
D,940317,1,1,2500.0
D,940318,1,1,47050.0
D,940319,1,1,5500.0
D,940323,1,1,9000.0
D,940324,1,1,9065.0
D,940326,1,1,18110.0
D,940327,2,2,21771.0
D,940328,2,2,32045.0
D,940329,2,2,49795.0
D,940330,1,1,10200.0
D,940331,7,15,1233.2999839782715
D,940402,1,1,9152.0
D,940404,2,2,47100.0
D,940405,2,2,23489.0
D,940406,1,1,2439.0
D,940407,2,2,16137.0
D,940410,2,2,60628.0
D,940412,1,2,10815.0
D,940413,2,2,8153.0
D,940414,1,2,11420.0
D,940416,3,3,30541.0
D,940417,1,1,17330.0
D,940418,1,1,1800.0
D,940420,1,1,10573.0
D,940422,1,1,1600.0
D,940424,2,2,24649.0
D,940426,1,1,3700.0
D,940428,1,1,26900.0
D,940430,7,16,22077.40001296997
D,940501,2,2,18444.0
D,940502,1,1,9000.0
D,940505,1,1,13789.0
D,940506,1,1,2439.0
D,940507,1,1,14037.0
D,940508,1,1,2000.0
D,940509,1,1,886.0
D,940512,3,3,20502.0
D,940513,3,3,19550.0
D,940515,1,1,5700.0
D,940516,1,1,8900.0
D,940518,1,1,1700.0
D,940519,1,1,11400.0
D,940520,3,3,36802.0
D,940522,1,1,11100.0
D,940523,1,1,9900.0
D,940524,1,1,9900.0
D,940526,2,2,25514.0
D,940528,1,1,21400.0
D,940529,1,1,5422.0
D,940530,2,2,14700.0
D,940531,7,16,9233.09998703003
D,940603,1,1,2500.0
D,940605,1,1,20684.0
D,940606,2,3,57395.0
D,940607,2,2,50880.0
D,940608,1,1,20848.0
D,940609,2,2,14238.0
D,940611,1,1,2300.0
D,940612,2,2,25599.0
D,940613,2,2,12150.0
D,940614,1,1,33300.0
D,940615,3,3,21700.0
D,940616,1,1,5800.0
D,940617,2,2,4100.0
D,940619,1,1,4500.0
D,940622,1,1,26221.0
D,940625,2,2,15900.0
D,940627,2,2,21400.0
D,940628,1,1,15600.0
D,940630,7,17,6275.2000160217285
D,940703,3,3,43533.0
D,940704,2,2,25152.0
D,940705,1,1,13789.0
D,940706,1,1,2439.0
D,940707,1,1,14037.0
D,940708,2,2,5962.0
D,940709,3,3,19587.0
D,940712,1,1,6000.0
D,940713,3,3,59607.0
D,940714,1,1,13990.0
D,940715,2,2,24600.0
D,940717,3,3,11000.0
D,940719,1,1,7200.0
D,940725,2,2,5900.0
D,940726,1,2,77363.0
D,940727,1,1,21100.0
D,940729,1,1,12609.0
D,940731,9,20,17636.29998779297
D,940801,1,1,700.0
D,940802,1,1,20700.0
D,940803,2,2,17231.0
D,940804,2,2,12600.0
D,940805,1,1,2800.0
D,940806,2,2,4139.0
D,940807,1,1,14037.0
D,940808,1,1,4700.0
D,940811,1,1,500.0
D,940812,1,1,4201.2001953125
D,940813,2,2,12150.0
D,940814,2,2,34600.0
D,940815,1,1,8200.0
D,940816,1,1,1400.0
D,940820,1,1,2700.0
D,940823,1,1,12931.0
D,940824,2,2,2700.0
D,940826,1,1,14600.0
D,940829,1,1,15043.0
D,940831,10,20,11820.100009918213
D,940901,1,1,7700.0
D,940904,1,1,1500.0
D,940905,4,5,42205.0
D,940906,1,1,2439.0
D,940907,2,2,45046.0
D,940908,1,1,1400.0
D,940909,2,2,9787.0
D,940910,2,2,19640.0
D,940911,1,1,9400.0
D,940912,1,1,4201.2001953125
D,940913,2,2,12150.0
D,940914,1,1,31880.0
D,940915,1,1,4900.0
D,940916,2,2,11627.0
D,940917,1,1,23226.0
D,940919,1,1,5800.0
D,940923,2,2,4200.0
D,940925,1,1,7400.0
D,940927,3,4,70135.0
D,940930,10,21,10366.10000038147
D,941001,1,1,17100.0
D,941004,3,4,62557.0
D,941005,3,4,39583.0
D,941006,2,2,15639.0
D,941007,1,1,14037.0
D,941008,1,1,15662.0
D,941010,1,1,5700.0
D,941011,1,1,1700.0
D,941013,3,3,18353.0
D,941014,1,1,21097.0
D,941015,1,1,2300.0
D,941016,1,1,2900.0
D,941017,2,2,6800.0
D,941019,1,1,7724.0
D,941023,2,2,20000.0
D,941024,1,2,47200.0
D,941025,1,1,11900.0
D,941026,1,1,3300.0
D,941028,2,2,14510.0
D,941030,1,1,10200.0
D,941031,10,21,13767.100008010864
D,941103,1,1,11900.0
D,941104,1,1,6200.0
D,941105,1,1,13789.0
D,941106,1,1,2439.0
D,941107,1,1,14037.0
D,941108,1,1,2100.0
D,941109,1,1,400.0
D,941112,3,4,40009.2001953125
D,941113,1,1,4653.0
D,941114,1,1,2300.0
D,941116,3,3,34576.0
D,941117,1,1,1000.0
D,941120,2,2,16688.0
D,941121,2,2,12200.0
D,941122,2,2,7100.0
D,941123,3,3,91202.0
D,941124,2,2,52929.0
D,941125,1,1,20877.0
D,941128,1,1,7200.0
D,941129,2,2,35061.0
D,941130,11,24,19491.399984419346
D,941201,2,2,13220.0
D,941202,1,1,4800.0
D,941203,2,2,15800.0
D,941205,2,2,21373.0
D,941206,1,1,2439.0
D,941207,1,1,21056.0
D,941208,2,2,11500.0
D,941209,2,2,14238.0
D,941211,2,2,3700.0
D,941212,3,4,35423.7001953125
D,941213,1,1,4653.0
D,941216,1,1,1700.0
D,941217,1,1,33000.0
D,941218,1,1,5160.0
D,941219,3,3,15120.0
D,941221,1,1,27354.0
D,941222,2,2,33900.0
D,941223,1,1,6300.0
D,941224,1,1,7600.0
D,941225,1,1,30293.0
D,941227,1,1,16195.0
D,941228,1,1,4500.0
D,941229,3,3,39869.0
D,941230,1,1,2100.0
D,941231,11,23,1808.2000346183777
D,950101,1,1,2400.0
D,950102,2,2,17500.0
D,950103,4,4,55874.0
D,950104,3,5,105082.0
D,950105,2,3,58188.0
D,950106,1,1,2439.0
D,950107,3,6,29425.0
D,950108,1,2,13400.0
D,950109,2,2,9787.0
D,950110,4,4,16460.0
D,950111,3,3,18400.0
D,950112,5,7,40622.000244140625
D,950113,3,3,15461.0
D,950114,1,1,2200.0
D,950115,1,1,6000.0
D,950116,2,2,27900.0
D,950117,3,3,17094.0
D,950118,2,2,32400.0
D,950119,1,2,3000.0
D,950120,2,2,14400.0
D,950121,3,3,22400.0
D,950122,1,1,16005.0
D,950123,4,4,28100.0
D,950124,1,1,4800.0
D,950125,3,4,16020.0
D,950126,5,6,39396.0
D,950127,1,1,2160.0
D,950128,2,2,14092.0
D,950129,3,5,27340.0
D,950131,12,28,39262.500012636185
D,950201,3,3,46067.0
D,950203,1,1,5673.0
D,950204,1,1,41894.0
D,950205,2,2,14478.0
D,950206,2,2,9739.0
D,950207,2,2,19337.0
D,950208,1,1,30776.0
D,950209,3,3,22701.0
D,950210,2,2,6320.0
D,950211,2,2,9100.0
D,950212,5,6,28944.10009765625
D,950213,2,2,13891.0
D,950214,1,1,18335.0
D,950215,1,1,10200.0
D,950216,2,2,38675.0
D,950220,4,4,43260.0
D,950221,2,3,104565.0
D,950222,1,1,8200.0
D,950224,3,3,30450.0
D,950226,1,2,35738.0
D,950227,3,3,42794.0
D,950228,12,31,97466.59999504685
D,950303,1,1,7800.0
D,950304,2,2,10400.0
D,950305,3,3,20178.0
D,950306,1,1,2439.0
D,950307,1,1,14037.0
D,950309,2,2,3386.0
D,950311,2,2,38178.0
D,950312,6,10,120638.10009765625
D,950313,2,2,9030.0
D,950314,2,3,99564.0
D,950316,1,1,8954.0
D,950317,1,1,11100.0
D,950320,1,1,46379.0
D,950322,4,4,68110.0
D,950323,1,1,13923.0
D,950324,2,3,78025.0
D,950326,1,1,25400.0
D,950329,1,1,16400.0
D,950330,1,1,15200.0
D,950331,12,25,2403.3000164031982
D,950401,1,1,6900.0
D,950402,1,1,15400.0
D,950405,2,2,32582.0
D,950406,2,2,41500.0
D,950407,1,1,14037.0
D,950408,2,2,31068.0
D,950409,1,1,8901.0
D,950411,3,3,40800.0
D,950412,5,5,16657.10009765625
D,950413,2,2,8853.0
D,950415,1,1,10694.0
D,950416,2,2,17900.0
D,950418,1,1,17747.0
D,950419,2,3,48532.0
D,950420,1,1,31994.0
D,950421,3,3,26400.0
D,950423,1,1,15100.0
D,950424,1,1,23239.0
D,950425,2,2,26900.0
D,950427,3,3,22232.0
D,950428,1,1,13600.0
D,950429,3,4,116075.0
D,950430,12,27,8840.199986457825
D,950502,2,3,87999.0
D,950503,1,1,13691.0
D,950504,1,1,8100.0
D,950505,2,2,14478.0
D,950506,1,1,2439.0
D,950507,1,1,14037.0
D,950508,1,1,14500.0
D,950509,1,1,24003.0
D,950511,2,2,30600.0
D,950512,4,5,19156.400146484375
D,950513,3,3,18250.0
D,950514,1,1,2600.0
D,950515,1,1,36637.0
D,950516,1,1,10600.0
D,950517,2,2,71387.0
D,950520,1,1,19762.0
D,950521,3,3,52148.0
D,950522,1,1,20263.0
D,950523,1,1,3700.0
D,950525,2,2,28800.0
D,950528,2,2,49965.0
D,950529,2,2,31300.0
D,950530,1,1,10800.0
D,950531,12,28,8873.10000872612
D,950601,2,2,36102.0
D,950604,3,4,78142.0
D,950605,3,3,35473.0
D,950607,2,2,22350.0
D,950609,4,4,45723.0
D,950610,3,3,57338.0
D,950612,4,4,10889.699951171875
D,950613,3,3,49546.0
D,950615,2,2,20412.0
D,950618,3,3,64931.0
D,950619,1,1,32700.0
D,950620,2,2,26000.0
D,950622,2,2,10331.0
D,950623,4,4,11006.0
D,950624,2,2,31862.0
D,950626,1,1,8600.0
D,950627,1,1,14600.0
D,950628,1,1,5200.0
D,950630,12,28,24130.700008012354
D,950701,1,1,15700.0
D,950702,3,3,30847.0
D,950704,1,1,18795.0
D,950705,1,1,689.0
D,950706,1,1,2439.0
D,950707,1,1,4800.0
D,950708,1,1,8234.0
D,950709,2,2,37449.0
D,950710,2,2,12400.0
D,950711,1,1,10801.0
D,950712,5,6,30119.89990234375
D,950713,3,3,18650.0
D,950714,1,1,3000.0
D,950715,2,2,23784.0
D,950720,2,2,15400.0
D,950721,2,2,84598.0
D,950722,1,1,12300.0
D,950724,1,2,28166.0
D,950726,1,1,16609.0
D,950727,1,1,19700.0
D,950728,2,4,93009.0
D,950731,13,29,14702.300016403198
D,950801,3,3,49946.0
D,950803,1,1,12607.0
D,950804,1,1,9100.0
D,950805,2,2,14478.0
D,950806,2,2,14039.0
D,950807,1,2,84159.0
D,950808,1,1,7300.0
D,950809,2,2,18801.0
D,950810,1,1,5900.0
D,950812,4,4,17681.000244140625
D,950813,2,2,12150.0
D,950814,1,1,9100.0
D,950816,3,3,68406.0
D,950817,1,1,24482.0
D,950818,2,2,21258.0
D,950819,3,3,31600.0
D,950821,1,1,9900.0
D,950822,1,1,47031.0
D,950823,2,2,45994.0
D,950826,1,1,3800.0
D,950827,2,2,28000.0
D,950828,1,1,20840.0
D,950829,1,1,43941.0
D,950830,3,3,36792.0
D,950831,13,29,5837.100008010864
D,950901,1,1,22337.0
D,950902,3,3,24410.0
D,950905,2,2,85510.0
D,950906,1,1,2439.0
D,950908,1,1,5400.0
D,950909,2,2,14001.0
D,950910,2,2,8340.0
D,950911,1,1,7800.0
D,950912,4,4,16625.400146484375
D,950913,5,5,75794.0
D,950914,1,1,10800.0
D,950916,2,3,11339.0
D,950917,1,1,12400.0
D,950918,2,2,41300.0
D,950920,2,2,21600.0
D,950922,2,2,42100.0
D,950923,3,3,82502.0
D,950925,1,1,100.0
D,950926,2,2,15200.0
D,950928,1,1,9521.0
D,950929,2,2,23800.0
D,950930,16,33,2804.5999813079834
D,951002,2,2,33992.0
D,951003,2,2,13219.0
D,951004,1,2,45730.0
D,951005,3,3,54214.0
D,951006,1,1,2439.0
D,951007,2,2,17460.0
D,951008,2,2,7300.0
D,951010,2,2,12213.0
D,951011,1,1,13100.0
D,951012,3,4,18910.199951171875
D,951013,3,3,21050.0
D,951014,1,1,45721.0
D,951017,1,1,30600.0
D,951018,2,2,21100.0
D,951020,5,5,48623.0
D,951021,1,1,16453.0
D,951022,1,1,24600.0
D,951024,2,2,27901.0
D,951025,1,1,22800.0
D,951026,2,2,37900.0
D,951028,3,3,80413.0
D,951029,2,2,26700.0
D,951030,1,1,29823.0
D,951031,17,36,56402.49999809265
D,951101,2,2,18841.0
D,951102,1,1,23356.0
D,951104,1,1,100.0
D,951105,3,3,53614.0
D,951106,1,1,2439.0
D,951107,3,3,26420.0
D,951108,2,2,44741.0
D,951109,2,3,10087.0
D,951110,2,2,32966.0
D,951111,2,2,24573.0
D,951112,5,6,32691.400146484375
D,951113,2,2,12150.0
D,951114,2,2,61340.0
D,951116,1,1,38400.0
D,951117,2,2,24300.0
D,951119,3,3,71652.0
D,951120,1,1,11700.0
D,951121,2,3,87524.0
D,951122,1,1,700.0
D,951123,2,2,20840.0
D,951124,1,1,17000.0
D,951125,2,2,50300.0
D,951128,3,3,53000.0
D,951129,1,1,23487.0
D,951130,17,37,19384.200010299683
D,951201,1,1,2100.0
D,951204,2,3,69002.0
D,951205,1,1,49700.0
D,951206,4,4,22793.0
D,951207,7,7,107017.0
D,951209,3,3,27492.0
D,951212,6,6,77402.40014648438
D,951213,3,3,15450.0
D,951215,3,3,18100.0
D,951216,1,1,29500.0
D,951217,2,2,8911.0
D,951218,2,2,27797.0
D,951219,1,1,9200.0
D,951220,2,2,37676.0
D,951221,2,2,2540.0
D,951222,2,2,10800.0
D,951224,1,1,6700.0
D,951225,3,3,34500.0
D,951226,2,2,18552.0
D,951227,2,2,10680.0
D,951228,4,4,50600.0
D,951229,2,2,25531.0
D,951230,3,3,45648.0
D,951231,19,41,3821.599952697754
D,960101,4,4,19380.0
D,960102,3,3,12400.0
D,960103,4,4,57756.0
D,960104,3,4,14100.0
D,960105,6,7,85392.0
D,960106,3,3,20739.0
D,960107,3,3,37637.0
D,960108,2,2,6100.0
D,960109,6,7,73342.0
D,960110,6,6,47060.0
D,960111,2,2,10080.0
D,960112,7,9,57572.400146484375
D,960113,5,5,40450.0
D,960114,4,4,33207.0
D,960115,2,3,22482.0
D,960116,4,4,25200.0
D,960117,5,5,23400.0
D,960118,2,2,15320.0
D,960119,1,1,2100.0
D,960120,2,2,14800.0
D,960121,3,3,19420.0
D,960122,2,2,38564.0
D,960123,2,3,27100.0
D,960124,4,5,21060.0
D,960126,2,2,9360.0
D,960127,3,3,27500.0
D,960128,2,2,19700.0
D,960130,3,3,20500.0
D,960131,19,44,28634.499997138977
D,960201,3,3,54396.0
D,960202,1,1,14700.0
D,960205,4,4,19789.0
D,960206,2,2,41993.0
D,960207,4,4,32537.0
D,960209,2,2,13414.0
D,960210,1,1,200.0
D,960212,6,7,30397.2001953125
D,960213,1,1,4653.0
D,960214,2,2,23800.0
D,960215,2,3,23139.0
D,960216,1,1,15137.0
D,960217,1,1,9400.0
D,960218,1,1,4400.0
D,960219,2,2,29329.0
D,960220,3,3,36740.0
D,960221,1,3,96310.0
D,960222,1,1,12500.0
D,960223,4,4,33373.0
D,960224,1,1,7500.0
D,960225,1,1,36266.0
D,960226,3,3,58106.0
D,960227,2,2,16800.0
D,960228,1,2,39509.0
D,960229,22,49,33478.70000767708
D,960301,1,1,2160.0
D,960302,1,1,11600.0
D,960303,2,2,13100.0
D,960304,1,1,43545.0
D,960305,2,2,14478.0
D,960306,4,4,14474.0
D,960307,2,2,24720.0
D,960308,1,1,16300.0
D,960309,3,4,60172.0
D,960310,3,3,56193.0
D,960311,1,2,42217.0
D,960312,6,6,56871.000244140625
D,960313,2,2,15774.0
D,960314,2,2,31331.0
D,960315,4,4,82345.0
D,960316,2,3,74944.0
D,960317,1,1,1080.0
D,960318,2,2,8090.0
D,960320,2,2,60374.0
D,960321,1,1,15100.0
D,960323,4,4,68981.0
D,960324,3,3,32400.0
D,960326,2,2,15373.0
D,960327,3,3,42200.0
D,960328,4,4,19500.0
D,960330,1,1,17700.0
D,960331,23,51,59705.800001621246
D,960402,2,3,90664.0
D,960403,1,1,2700.0
D,960404,1,1,1100.0
D,960405,4,4,53138.0
D,960406,2,2,9573.0
D,960407,4,4,60023.0
D,960408,2,2,4000.0
D,960409,4,4,35215.0
D,960410,2,2,35578.0
D,960411,1,1,5400.0
D,960412,9,9,40953.7001953125
D,960413,1,1,4653.0
D,960414,2,2,71485.0
D,960415,1,1,3500.0
D,960416,4,6,132199.0
D,960417,2,2,15900.0
D,960419,1,1,10900.0
D,960420,3,3,44259.0
D,960422,4,5,135524.0
D,960423,3,3,19800.0
D,960426,1,1,400.0
D,960427,4,4,50407.0
D,960428,2,2,43501.0
D,960429,1,1,9200.0
D,960430,25,55,5841.900057792664
D,960501,2,2,55130.0
D,960502,1,1,1700.0
D,960503,2,2,9600.0
D,960504,2,2,9860.0
D,960505,4,4,35089.0
D,960506,2,2,17039.0
D,960507,3,3,86541.0
D,960509,2,2,82661.0
D,960510,2,2,54902.0
D,960511,1,1,47400.0
D,960512,6,7,40484.7001953125
D,960513,4,4,80627.0
D,960514,2,2,59898.0
D,960515,2,2,22611.0
D,960516,1,1,5858.0
D,960517,1,1,10800.0
D,960518,2,2,53397.0
D,960519,3,4,107583.0
D,960520,1,1,8300.0
D,960522,1,2,64132.0
D,960523,4,4,43202.0
D,960524,1,1,31218.0
D,960526,2,2,49700.0
D,960527,3,3,64953.0
D,960529,2,2,68259.0
D,960530,1,1,4147.0
D,960531,26,54,5893.699987411499
D,960601,3,3,48064.0
D,960602,2,2,21400.0
D,960603,3,4,33804.0
D,960604,4,4,46972.0
D,960605,3,4,133827.0
D,960606,3,3,24739.0
D,960607,2,4,46830.0
D,960608,3,3,41814.0
D,960609,1,1,13352.0
D,960610,3,3,50531.0
D,960612,6,7,37326.699951171875
D,960613,5,6,89723.0
D,960614,1,2,38115.0
D,960615,3,3,54404.0
D,960616,1,1,3800.0
D,960617,3,3,55028.0
D,960618,4,4,71626.0
D,960619,4,4,29193.0
D,960621,4,5,45702.0
D,960622,3,3,18000.0
D,960623,4,4,44143.0
D,960624,1,1,35298.0
D,960625,5,5,69247.0
D,960626,4,4,65199.0
D,960627,2,2,61686.0
D,960628,4,4,83879.0
D,960629,1,1,25080.0
D,960630,26,63,31882.300035715103
D,960701,4,5,112528.0
D,960702,5,5,80943.0
D,960703,2,2,57201.0
D,960704,1,1,35800.0
D,960705,5,5,94203.0
D,960706,3,3,14790.0
D,960707,2,2,14368.0
D,960708,2,2,17825.0
D,960709,6,6,67852.0
D,960710,5,5,101535.0
D,960711,1,1,36923.0
D,960712,11,12,58136.7001953125
D,960713,3,3,30650.0
D,960714,2,2,6695.0
D,960715,3,3,36098.0
D,960716,1,1,2400.0
D,960717,3,3,14400.0
D,960718,3,3,37495.0
D,960719,2,2,38963.0
D,960720,1,1,16887.0
D,960721,2,2,6600.0
D,960722,4,4,61976.0
D,960723,2,2,45524.0
D,960725,3,3,65974.0
D,960726,4,4,83018.0
D,960727,1,1,4472.0
D,960728,2,2,16791.0
D,960730,2,2,18300.0
D,960731,27,64,14829.90000295639
D,960801,3,3,12700.0
D,960802,2,2,20602.0
D,960803,3,3,28100.0
D,960804,1,1,32500.0
D,960805,5,6,90956.0
D,960806,3,3,61971.0
D,960807,6,8,65088.0
D,960808,2,2,48785.0
D,960809,4,5,74274.0
D,960810,2,2,19150.0
D,960811,1,1,900.0
D,960812,8,8,42699.400146484375
D,960813,3,4,36803.0
D,960815,3,3,85170.0
D,960816,2,3,75188.0
D,960817,1,1,13600.0
D,960818,2,2,7600.0
D,960819,1,1,36003.0
D,960820,2,2,30300.0
D,960821,3,3,27200.0
D,960823,1,2,63485.0
D,960824,2,2,18596.0
D,960825,3,3,35795.0
D,960826,1,1,3000.0
D,960827,5,5,100668.0
D,960829,1,1,5100.0
D,960830,3,3,57514.0
D,960831,28,66,32836.999960780144
D,960901,3,4,36222.0
D,960902,3,6,138238.0
D,960903,2,2,39800.0
D,960904,2,2,41500.0
D,960905,4,4,71144.0
D,960906,3,3,32354.0
D,960907,7,7,95159.0
D,960908,5,5,69865.0
D,960909,3,3,14330.0
D,960910,2,2,19492.0
D,960911,4,4,68126.0
D,960912,10,10,44245.400390625
D,960913,4,4,17819.0
D,960914,3,3,50909.0
D,960915,2,2,5300.0
D,960916,2,2,19800.0
D,960917,2,2,2100.0
D,960918,2,2,41867.0
D,960919,3,3,37773.0
D,960920,4,5,53925.0
D,960921,1,2,40464.0
D,960922,2,2,40904.0
D,960923,4,5,80343.0
D,960924,4,4,100820.0
D,960925,3,3,54866.0
D,960926,1,1,13200.0
D,960927,1,1,8886.0
D,960928,1,1,9900.0
D,960929,1,1,1900.0
D,960930,29,66,22909.299985408783
D,961001,1,1,5900.0
D,961002,4,4,33100.0
D,961003,4,5,93808.0
D,961004,3,3,46790.0
D,961005,5,5,83888.0
D,961006,5,5,70461.0
D,961007,5,6,52930.0
D,961008,2,2,17091.0
D,961009,5,5,29331.0
D,961010,5,5,49828.0
D,961011,2,2,35400.0
D,961012,11,11,67689.69995117188
D,961013,3,3,13219.0
D,961014,5,6,173855.0
D,961015,4,5,105657.0
D,961016,3,3,58009.0
D,961017,6,8,153375.0
D,961019,5,5,83245.0
D,961020,2,2,18800.0
D,961022,4,4,74533.0
D,961023,2,3,70724.0
D,961024,2,2,49700.0
D,961025,2,3,45115.0
D,961026,3,3,25121.0
D,961028,6,6,95420.0
D,961029,2,2,19729.0
D,961030,2,3,33058.0
D,961031,34,74,35924.60002422333
D,961101,4,4,71964.0
D,961102,4,4,73664.0
D,961103,3,3,39400.0
D,961104,1,1,14100.0
D,961105,1,1,13789.0
D,961106,3,4,87500.0
D,961107,3,4,66725.0
D,961108,1,1,4320.0
D,961109,4,4,17730.0
D,961110,5,5,78055.0
D,961111,3,3,31000.0
D,961112,10,11,48237.600341796875
D,961113,3,3,19222.0
D,961114,4,5,122322.0
D,961115,5,5,101878.0
D,961116,4,4,18510.0
D,961117,2,2,12610.0
D,961118,5,5,60058.0
D,961119,3,3,66653.0
D,961120,1,1,37162.0
D,961121,4,4,86916.0
D,961122,3,3,51200.0
D,961123,2,2,51300.0
D,961124,3,3,46054.0
D,961125,1,1,8300.0
D,961128,4,4,49868.0
D,961129,2,2,36647.0
D,961130,35,77,125414.80003547668
D,961201,5,5,36500.0
D,961202,2,2,19500.0
D,961203,2,2,28000.0
D,961204,6,7,119036.0
D,961205,7,8,172829.0
D,961206,6,7,38486.0
D,961207,7,8,77029.0
D,961208,2,2,36436.0
D,961209,8,9,150643.0
D,961210,2,2,26488.0
D,961211,3,3,78600.0
D,961212,10,11,57908.80029296875
D,961213,4,5,26023.0
D,961214,3,3,15595.0
D,961215,3,3,77968.0
D,961216,5,5,69896.0
D,961217,2,2,55481.0
