customer,state,gender,customer_lifetime_value,income,monthly_premium_auto,policy_type,vehicle_class,total_claim_amount
LU82585,Nevada,M,,44368.0,80.0,Personal Auto,Two-Door Car,384.0
QX31376,Oregon,F,,70961.0,85.0,Corporate Auto,Four-Door Car,408.0
SQ36805,Oregon,F,,21986.0,63.0,Personal Auto,Two-Door Car,333.696228
OG84541,Arizona,F,,33514.0,105.0,Personal Auto,Sports Car,265.215014
NT66759,Arizona,F,,60230.0,98.0,Personal Auto,Four-Door Car,8.129056
PW15144,Washington,M,,40818.0,66.0,Personal Auto,Four-Door Car,316.8
KS89479,Oregon,M,,37937.0,116.0,Personal Auto,SUV,556.8
QA22158,Arizona,F,,64571.0,89.0,Corporate Auto,Four-Door Car,452.115601
WL85494,California,M,,21988.0,209.0,Personal Auto,Luxury Car,1003.2
NS12730,Oregon,M,,24672.0,93.0,Personal Auto,Two-Door Car,669.6
QP62600,Oregon,M,,72878.0,61.0,Corporate Auto,Two-Door Car,45.463345
ET47892,Oregon,M,,88340.0,102.0,Personal Auto,Two-Door Car,489.6
PS78418,Oregon,M,,52278.0,73.0,Personal Auto,Two-Door Car,234.997994
SK32629,California,F,,12902.0,139.0,Personal Auto,Sports Car,667.2
LQ79472,Arizona,M,,99816.0,86.0,Corporate Auto,Two-Door Car,172.913031
AI58500,Arizona,F,,26554.0,68.0,Personal Auto,Two-Door Car,391.687368
ME47990,California,M,,77485.0,77.0,Corporate Auto,Four-Door Car,355.909266
KU25309,Oregon,M,,22537.0,64.0,Corporate Auto,Four-Door Car,307.2
RW66792,California,F,,76522.0,71.0,Personal Auto,Four-Door Car,340.8
XS98744,Oregon,F,,22886.0,65.0,Special Auto,Four-Door Car,312.0
JG66653,Oregon,M,,25506.0,65.0,Personal Auto,Two-Door Car,312.0
EB12732,Oregon,F,,96357.0,71.0,Personal Auto,Four-Door Car,238.245103
KA29693,California,M,,16266.0,100.0,Special Auto,SUV,1177.323534
KE41602,Arizona,M,,76516.0,95.0,Personal Auto,Two-Door Car,661.008979
QF17193,Arizona,F,,20484.0,61.0,Personal Auto,Four-Door Car,181.218317
IQ63581,California,F,,40215.0,64.0,Personal Auto,Four-Door Car,98.480884
MR39613,California,M,,22854.0,122.0,Special Auto,Sports Car,878.4
QV89791,California,F,,55217.0,107.0,Personal Auto,Two-Door Car,696.115596
MD15300,California,M,,76276.0,86.0,Corporate Auto,Two-Door Car,93.309811
OW33876,Washington,F,,47918.0,62.0,Corporate Auto,Two-Door Car,246.256648
BW65176,Arizona,M,,43499.0,80.0,Personal Auto,Four-Door Car,529.490007
QA32784,Oregon,M,,21497.0,128.0,Personal Auto,Sports Car,614.4
UH41125,Arizona,M,,27972.0,61.0,Personal Auto,Four-Door Car,292.8
VS28690,Nevada,F,,20942.0,84.0,Personal Auto,Four-Door Car,403.2
QE50648,Washington,F,,74298.0,177.0,Corporate Auto,Sports Car,161.537767
EL77795,California,F,,23339.0,138.0,Corporate Auto,SUV,666.307195
VK98184,Arizona,F,,77031.0,125.0,Personal Auto,SUV,600.0
BR69566,Oregon,M,,31739.0,71.0,Personal Auto,Two-Door Car,469.882367
SN67992,Washington,F,,25236.0,89.0,Personal Auto,Four-Door Car,427.2
ZP49970,Oregon,M,,40964.0,74.0,Special Auto,Two-Door Car,355.2
OA23108,Oregon,F,,40896.0,109.0,Personal Auto,Sports Car,319.294289
LY90785,Oregon,M,,95733.0,72.0,Corporate Auto,Two-Door Car,475.423848
ZR66788,California,F,,39161.0,71.0,Personal Auto,Four-Door Car,340.8
BL12371,Arizona,M,,84551.0,72.0,Personal Auto,Four-Door Car,28.92584
GB68813,Nevada,F,,12843.0,111.0,Corporate Auto,Four-Door Car,1143.494486
IG90926,Arizona,F,,71551.0,62.0,Personal Auto,Four-Door Car,297.6
BL13393,Oregon,F,,77835.0,74.0,Personal Auto,Four-Door Car,43.618784
TU33850,Washington,F,,16764.0,61.0,Personal Auto,Four-Door Car,292.8
IL25109,Nevada,M,,39007.0,105.0,Personal Auto,Two-Door Car,1023.844984
OP67672,Washington,F,,20290.0,113.0,Personal Auto,SUV,766.519022
NW73460,Arizona,F,,46182.0,65.0,Corporate Auto,Two-Door Car,2.574682
LW57693,Oregon,F,,11920.0,74.0,Personal Auto,Four-Door Car,355.2
JD81426,Arizona,M,,97162.0,86.0,Personal Auto,Four-Door Car,32.715179
AM99192,Arizona,M,,42743.0,117.0,Personal Auto,SUV,101.288057
RU75949,Oregon,M,,85789.0,105.0,Personal Auto,Sports Car,122.302824
VU33725,Oregon,M,,31349.0,93.0,Corporate Auto,Four-Door Car,446.4
SV43220,Oregon,M,,37256.0,62.0,Personal Auto,Four-Door Car,128.969729
ZS35830,Oregon,F,,58166.0,67.0,Personal Auto,Four-Door Car,91.914969
PU73501,Arizona,M,,97361.0,73.0,Personal Auto,Four-Door Car,350.4
FP65563,Washington,M,,51937.0,193.0,Personal Auto,Luxury Car,850.389259
IC44995,Oregon,F,,75921.0,106.0,Personal Auto,SUV,609.680428
AY55759,California,F,,92766.0,71.0,Personal Auto,Two-Door Car,379.029102
GO94903,Oregon,F,,12964.0,65.0,Personal Auto,Two-Door Car,362.774545
TF35512,Oregon,F,,48117.0,88.0,Corporate Auto,Four-Door Car,422.4
QE73187,Oregon,M,,66152.0,111.0,Corporate Auto,SUV,532.8
WL13766,Arizona,M,,31093.0,64.0,Personal Auto,Four-Door Car,274.956819
XI14610,California,F,,19121.0,95.0,Personal Auto,Four-Door Car,915.188647
ZD13262,Oregon,F,,68563.0,131.0,Personal Auto,SUV,350.097052
OJ58066,Nevada,M,,24726.0,92.0,Personal Auto,Four-Door Car,150.693773
NI18835,California,M,,51991.0,73.0,Personal Auto,Four-Door Car,124.376921
QN13323,Oregon,M,,89096.0,111.0,Personal Auto,SUV,64.98293
BC53363,Oregon,F,,23031.0,148.0,Special Auto,SUV,710.4
VB26229,Arizona,M,,29540.0,73.0,Personal Auto,Four-Door Car,350.4
AD28535,California,F,,58557.0,88.0,Personal Auto,Four-Door Car,55.510526
SE50560,Oregon,M,,88816.0,70.0,Personal Auto,Two-Door Car,164.282841
WK65741,California,F,,61809.0,72.0,Personal Auto,Two-Door Car,328.004855
GZ77449,California,M,,58452.0,186.0,Corporate Auto,Luxury Car,892.8
OF49789,Oregon,F,,57161.0,127.0,Personal Auto,Sports Car,609.6
TD19026,California,F,,90083.0,71.0,Personal Auto,Two-Door Car,181.689191
XT67997,California,F,,57693.0,76.0,Personal Auto,Four-Door Car,547.2
YT91759,California,M,,44368.0,80.0,Personal Auto,Two-Door Car,384.0
YH20696,Oregon,M,,68727.0,72.0,Personal Auto,Four-Door Car,171.475838
NS14955,Oregon,F,,40564.0,97.0,Personal Auto,Four-Door Car,85.968142
UH79028,Nevada,M,,51066.0,74.0,Personal Auto,Four-Door Car,787.993313
NK26146,Washington,F,,90551.0,61.0,Corporate Auto,Four-Door Car,374.527412
HH15953,California,M,,21353.0,80.0,Personal Auto,Four-Door Car,576.0
VZ23007,Oregon,F,,55350.0,67.0,Personal Auto,Four-Door Car,321.6
DF74270,Nevada,M,,80321.0,105.0,Corporate Auto,SUV,166.972451
SE47384,California,F,,94230.0,137.0,Special Auto,SUV,657.6
CS84396,Arizona,M,,53305.0,63.0,Corporate Auto,Two-Door Car,302.4
OQ20827,California,M,,55593.0,182.0,Corporate Auto,Luxury Car,677.63589
HX33134,Arizona,M,,22158.0,74.0,Personal Auto,Four-Door Car,355.2
UR49989,Oregon,F,,81605.0,67.0,Personal Auto,Two-Door Car,424.219182
VU48786,Washington,M,,62219.0,69.0,Personal Auto,Two-Door Car,243.238784
QM46642,California,M,,15587.0,71.0,Special Auto,Two-Door Car,136.033828
HI98447,Oregon,M,,28505.0,88.0,Personal Auto,Four-Door Car,422.4
QD86271,Arizona,M,,25918.0,104.0,Personal Auto,SUV,996.775536
LB98130,Oregon,M,,34137.0,62.0,Personal Auto,Two-Door Car,297.6
VZ16820,Washington,M,,21839.0,137.0,Personal Auto,Sports Car,657.6
YE24562,California,M,,20978.0,98.0,Personal Auto,Four-Door Car,1176.2788
IH78357,Oregon,F,,83392.0,71.0,Personal Auto,Four-Door Car,125.961938
TH96263,Nevada,F,,73661.0,128.0,Personal Auto,SUV,404.329477
DC31768,Arizona,M,,49793.0,121.0,Personal Auto,SUV,640.835113
MQ79612,California,M,,91890.0,107.0,Personal Auto,SUV,156.617415
OE88763,California,F,,11885.0,101.0,Corporate Auto,Four-Door Car,484.8
XP39695,Arizona,F,,43000.0,109.0,Personal Auto,SUV,676.808053
QC28119,Oregon,M,,90043.0,63.0,Personal Auto,Four-Door Car,203.226649
RI46607,California,F,,48567.0,130.0,Corporate Auto,SUV,624.0
OJ63606,Arizona,F,,27510.0,159.0,Corporate Auto,SUV,871.457982
TQ89058,Nevada,F,,59124.0,70.0,Personal Auto,Four-Door Car,173.426207
WE88728,Arizona,F,,56531.0,170.0,Corporate Auto,SUV,816.0
ZI86917,Nevada,M,,45277.0,191.0,Special Auto,Luxury SUV,916.8
EC28398,Oregon,F,,22886.0,65.0,Corporate Auto,Four-Door Car,312.0
ZX85480,Washington,F,,66685.0,67.0,Personal Auto,Two-Door Car,38.763897
JP27787,Oregon,F,,65775.0,72.0,Personal Auto,Four-Door Car,171.426318
NH24429,Arizona,M,,52972.0,74.0,Special Auto,Four-Door Car,355.2
QU58523,Arizona,M,,52979.0,72.0,Personal Auto,Two-Door Car,345.6
EZ39383,Arizona,F,,55436.0,67.0,Personal Auto,Four-Door Car,321.6
IR74017,Oregon,F,,32116.0,132.0,Personal Auto,SUV,277.351026
DH68234,California,M,,56070.0,74.0,Personal Auto,Two-Door Car,87.990528
TN36916,California,F,,93621.0,100.0,Personal Auto,SUV,59.860273
FL74984,Oregon,M,,79192.0,70.0,Personal Auto,Two-Door Car,336.0
FV15346,Arizona,M,,96853.0,98.0,Personal Auto,Two-Door Car,565.504258
TF64196,California,F,,75121.0,73.0,Corporate Auto,Two-Door Car,171.226873
RL28880,Nevada,F,,69959.0,63.0,Personal Auto,Two-Door Car,401.838921
FG46631,Oregon,F,,81400.0,104.0,Special Auto,Four-Door Car,499.2
ZV42323,California,M,,67523.0,72.0,Corporate Auto,Two-Door Car,345.237659
YS49138,California,F,,62366.0,108.0,Personal Auto,Four-Door Car,51.316527
XJ34057,California,M,,67134.0,131.0,Personal Auto,Sports Car,277.448968
NJ54277,California,F,,41479.0,94.0,Personal Auto,Two-Door Car,19.575683
RL64888,California,F,,29697.0,66.0,Personal Auto,Four-Door Car,316.8
UM28580,Oregon,F,,58577.0,110.0,Personal Auto,SUV,303.872752
YQ79307,Washington,M,,51144.0,61.0,Personal Auto,Two-Door Car,223.305224
KZ80383,Arizona,F,,29587.0,76.0,Personal Auto,Four-Door Car,422.024661
QX84389,California,M,,71499.0,112.0,Corporate Auto,Sports Car,537.6
QD17769,Oregon,M,,75740.0,64.0,Corporate Auto,Two-Door Car,128.516525
VA89404,California,M,,53262.0,62.0,Corporate Auto,Four-Door Car,223.72051
ZR41880,Nevada,F,,75180.0,77.0,Corporate Auto,Four-Door Car,154.907769
XK49057,California,M,,31196.0,62.0,Corporate Auto,Two-Door Car,342.796508
UX93878,Oregon,F,,34505.0,106.0,Personal Auto,SUV,359.861348
CX34236,Oregon,M,,37937.0,116.0,Personal Auto,SUV,556.8
CQ81839,Oregon,F,,21897.0,139.0,Personal Auto,SUV,667.2
ES97399,Nevada,M,,55994.0,92.0,Corporate Auto,Four-Door Car,441.6
GL44478,Oregon,M,,24067.0,132.0,Corporate Auto,Sports Car,633.6
ML79788,Arizona,F,,43630.0,99.0,Corporate Auto,Four-Door Car,475.2
KZ67768,Nevada,M,,23811.0,130.0,Personal Auto,SUV,624.0
TH72397,California,M,,50562.0,79.0,Personal Auto,Four-Door Car,545.013504
EC13382,Oregon,F,,21514.0,62.0,Corporate Auto,Two-Door Car,257.248789
LE30774,California,M,,80355.0,187.0,Corporate Auto,Luxury Car,897.6
RA14734,Arizona,F,,64125.0,108.0,Personal Auto,SUV,369.818708
IY31142,Oregon,M,,83800.0,62.0,Personal Auto,Four-Door Car,196.155575
CK29372,California,F,,23840.0,64.0,Personal Auto,Four-Door Car,307.2
KD70601,Washington,F,,54834.0,72.0,Corporate Auto,Four-Door Car,186.191931
QN76596,California,M,,80277.0,112.0,Corporate Auto,SUV,36.975673
XI62151,Oregon,M,,88430.0,66.0,Personal Auto,Four-Door Car,316.8
ZQ37702,California,F,,26255.0,88.0,Personal Auto,Four-Door Car,52.752601
LZ84227,Arizona,M,,95715.0,119.0,Personal Auto,Four-Door Car,148.98255
RQ99149,California,M,,32437.0,69.0,Corporate Auto,Two-Door Car,473.361602
UP57305,California,M,,22726.0,65.0,Personal Auto,Four-Door Car,312.0
IC82877,Arizona,M,,58092.0,72.0,Personal Auto,Two-Door Car,202.24202
JO63956,California,M,,83365.0,109.0,Personal Auto,SUV,523.2
MD47500,California,M,,12153.0,69.0,Personal Auto,Four-Door Car,438.155584
OW31837,California,F,,74028.0,118.0,Corporate Auto,SUV,53.076203
OY20177,Oregon,M,,52707.0,90.0,Corporate Auto,Four-Door Car,432.0
LZ10377,California,M,,47451.0,87.0,Personal Auto,Four-Door Car,417.6
UB17669,Nevada,F,,19864.0,63.0,Personal Auto,Four-Door Car,352.394515
DP77737,Oregon,F,,28513.0,100.0,Personal Auto,SUV,480.0
QT39597,Arizona,M,,26242.0,74.0,Personal Auto,Four-Door Car,347.060173
MQ74051,Arizona,F,,55067.0,110.0,Personal Auto,SUV,353.098604
MN98042,California,M,,62291.0,100.0,Personal Auto,Sports Car,480.0
XJ60303,California,F,,25048.0,167.0,Personal Auto,SUV,801.6
GU42671,Arizona,F,,16654.0,79.0,Personal Auto,Four-Door Car,379.2
DK26322,Washington,M,,26887.0,113.0,Special Auto,SUV,542.4
NT75612,Oregon,F,,22784.0,70.0,Personal Auto,Four-Door Car,224.904234
AX28231,Washington,M,,49345.0,69.0,Personal Auto,Two-Door Car,251.075981
UX91266,California,M,,34307.0,92.0,Personal Auto,Four-Door Car,186.025014
CY90231,Nevada,M,,44096.0,72.0,Personal Auto,Four-Door Car,345.6
QD26729,California,M,,43204.0,64.0,Personal Auto,Four-Door Car,246.065764
KR29524,Oregon,F,,78596.0,118.0,Personal Auto,SUV,133.907696
ID58813,California,M,,38925.0,112.0,Personal Auto,Sports Car,241.304377
LH90819,California,M,,21885.0,108.0,Corporate Auto,SUV,52.339396
OL55220,California,F,,48345.0,67.0,Personal Auto,Four-Door Car,212.009825
YU90693,California,F,,77993.0,62.0,Personal Auto,Four-Door Car,297.6
NM70181,Oregon,M,,25748.0,90.0,Personal Auto,Four-Door Car,117.871165
ZU30804,California,M,,22520.0,73.0,Personal Auto,Four-Door Car,350.4
SX63814,Arizona,M,,75986.0,115.0,Personal Auto,Four-Door Car,89.119797
RW24925,Oregon,F,,58542.0,114.0,Personal Auto,SUV,129.985718
FB84409,Arizona,M,,43640.0,64.0,Personal Auto,Four-Door Car,1.208908
YP38413,Oregon,F,,86901.0,72.0,Personal Auto,Two-Door Car,313.366255
ZE53116,Arizona,M,,94115.0,74.0,Personal Auto,Four-Door Car,409.089884
UM94104,Oregon,M,,65375.0,65.0,Personal Auto,Four-Door Car,6.07744
ET64307,California,F,,44341.0,105.0,Personal Auto,Sports Car,355.114822
XD32841,Oregon,M,,24378.0,188.0,Corporate Auto,SUV,902.4
SI90461,Washington,F,,93489.0,84.0,Corporate Auto,Four-Door Car,104.280764
RV75918,California,F,,69161.0,97.0,Personal Auto,Four-Door Car,341.431343
DZ64604,California,M,,60774.0,154.0,Personal Auto,SUV,739.2
GQ15613,Arizona,F,,54008.0,67.0,Personal Auto,Four-Door Car,370.503286
VU35401,Nevada,F,,44619.0,68.0,Corporate Auto,Four-Door Car,283.668439
NH95163,Oregon,F,,16476.0,101.0,Personal Auto,Four-Door Car,313.885191
CD55111,California,M,,73359.0,94.0,Corporate Auto,Two-Door Car,107.187926
TQ73797,California,M,,25949.0,104.0,Personal Auto,SUV,499.2
CC43119,California,F,,62018.0,73.0,Corporate Auto,Two-Door Car,90.094835
CD38665,California,M,,41433.0,183.0,Personal Auto,Luxury Car,1317.6
CJ29883,Arizona,F,,68931.0,66.0,Personal Auto,Four-Door Car,309.577946
YL91288,California,F,,98044.0,73.0,Personal Auto,Four-Door Car,347.336864
XV53746,California,F,,91354.0,68.0,Special Auto,Two-Door Car,361.646987
MI95708,Arizona,F,,15083.0,115.0,Personal Auto,Four-Door Car,552.0
XA21742,California,F,,22955.0,92.0,Personal Auto,Four-Door Car,441.6
PZ10136,Oregon,M,,51641.0,63.0,Personal Auto,Four-Door Car,137.091494
OG62048,California,F,,10211.0,119.0,Personal Auto,SUV,571.2
KW52549,Arizona,F,,33806.0,89.0,Personal Auto,Four-Door Car,395.729716
OZ82391,California,M,,50269.0,80.0,Personal Auto,Two-Door Car,32.228778
HH22446,Nevada,M,,18375.0,103.0,Personal Auto,Sports Car,535.080276
HW16019,Oregon,M,,24133.0,68.0,Personal Auto,Two-Door Car,76.026046
IS30186,California,F,,88375.0,77.0,Personal Auto,Four-Door Car,0.42331
HN45134,Arizona,M,,88997.0,72.0,Personal Auto,Four-Door Car,174.041566
LK57294,Oregon,M,,23402.0,61.0,Personal Auto,Four-Door Car,292.8
JM88889,California,F,,46396.0,103.0,Corporate Auto,Four-Door Car,384.01403
XU76821,California,F,,33175.0,66.0,Corporate Auto,Two-Door Car,84.520776
KR62128,California,F,,63885.0,114.0,Personal Auto,SUV,86.477384
TG70775,California,F,,92766.0,71.0,Personal Auto,Two-Door Car,379.029102
XR75319,Arizona,M,,45515.0,61.0,Personal Auto,Two-Door Car,236.907007
No94161,California,M,,37703.0,70.0,Corporate Auto,Two-Door Car,83.121963
QQ51185,Nevada,F,,64987.0,66.0,Personal Auto,Four-Door Car,182.927837
XW51700,Arizona,F,,73180.0,64.0,Personal Auto,Four-Door Car,132.543257
YK60829,Oregon,F,,92766.0,71.0,Corporate Auto,Two-Door Car,379.029102
ON67674,California,F,,50071.0,71.0,Personal Auto,Two-Door Car,18.918935
MS20849,California,M,,53058.0,91.0,Personal Auto,Four-Door Car,209.465295
PZ53130,California,F,,16370.0,74.0,Personal Auto,Two-Door Car,296.049396
HV75704,California,F,,70521.0,63.0,Corporate Auto,Four-Door Car,302.4
GU18646,Oregon,M,,58007.0,81.0,Special Auto,Two-Door Car,518.346912
LI77073,Oregon,M,,31670.0,179.0,Corporate Auto,Sports Car,1288.8
ZT52415,Oregon,F,,62534.0,68.0,Personal Auto,Two-Door Car,326.4
PH83205,Oregon,M,,26790.0,71.0,Corporate Auto,Two-Door Car,340.8
DY27653,Oregon,F,,56178.0,94.0,Personal Auto,Four-Door Car,451.2
GB70718,Arizona,F,,28646.0,61.0,Personal Auto,Four-Door Car,355.028632
YE12395,Oregon,M,,31267.0,129.0,Personal Auto,Sports Car,619.2
MA94219,Nevada,M,,78250.0,114.0,Personal Auto,Four-Door Car,547.2
CJ72056,California,M,,65636.0,67.0,Personal Auto,Four-Door Car,321.6
QU52713,California,M,,43177.0,103.0,Corporate Auto,SUV,420.966805
FE20514,Oregon,M,,26733.0,66.0,Personal Auto,Four-Door Car,218.717113
RY43586,Oregon,F,,12590.0,73.0,Personal Auto,Two-Door Car,132.503461
SK66747,Washington,M,,33481.0,188.0,Personal Auto,Luxury SUV,1194.892002
TH72420,Oregon,M,,25752.0,73.0,Personal Auto,Two-Door Car,378.262864
FD75102,California,F,,27982.0,87.0,Personal Auto,Two-Door Car,14.743099
LW75453,California,M,,29445.0,68.0,Personal Auto,Four-Door Car,334.015169
BS96517,Washington,F,,47455.0,61.0,Personal Auto,Four-Door Car,278.804991
SO55284,Nevada,F,,64125.0,108.0,Personal Auto,SUV,369.818708
SD83603,Oregon,F,,56830.0,83.0,Personal Auto,Two-Door Car,319.799712
JQ68425,California,M,,58236.0,108.0,Corporate Auto,SUV,67.253453
VM51572,Washington,M,,54289.0,62.0,Personal Auto,Four-Door Car,430.093647
WP23743,California,M,,47482.0,93.0,Corporate Auto,Four-Door Car,594.177664
DS47984,Arizona,M,,60244.0,83.0,Personal Auto,Four-Door Car,326.281835
UV52613,Arizona,M,,20867.0,71.0,Personal Auto,Four-Door Car,340.8
XM96138,California,M,,98138.0,93.0,Personal Auto,Four-Door Car,427.52731
HG81101,Washington,F,,20327.0,74.0,Personal Auto,Four-Door Car,824.254866
VN27419,Oregon,F,,11828.0,90.0,Personal Auto,Four-Door Car,571.479602
VZ59523,Arizona,M,,50695.0,71.0,Personal Auto,Two-Door Car,110.567069
JV13438,Oregon,M,,98693.0,61.0,Personal Auto,Four-Door Car,292.8
MN82687,Oregon,F,,54507.0,138.0,Personal Auto,SUV,702.990032
MR50410,Nevada,M,,89703.0,126.0,Personal Auto,SUV,601.983113
FY86121,Oregon,M,,70882.0,69.0,Personal Auto,Four-Door Car,124.380223
AA69265,Nevada,F,,60817.0,103.0,Personal Auto,Four-Door Car,494.4
ZT86224,Nevada,M,,72257.0,90.0,Personal Auto,Four-Door Car,408.415481
GW89148,California,M,,90008.0,137.0,Personal Auto,SUV,406.986034
EJ97834,Nevada,F,,93987.0,65.0,Personal Auto,Two-Door Car,251.321448
VM66678,Oregon,F,,81872.0,115.0,Personal Auto,Four-Door Car,256.43803
OY34553,Nevada,F,,60221.0,67.0,Personal Auto,Four-Door Car,238.561687
JL49772,Arizona,F,,33651.0,69.0,Personal Auto,Four-Door Car,328.65413
TW66679,Oregon,M,,75741.0,109.0,Corporate Auto,SUV,217.188864
RP98585,Arizona,M,,38086.0,96.0,Personal Auto,Two-Door Car,243.237741
XK83294,California,F,,38725.0,64.0,Corporate Auto,Two-Door Car,307.2
VZ43707,Nevada,M,,20132.0,86.0,Corporate Auto,Four-Door Car,412.8
UN49741,Oregon,M,,44299.0,106.0,Personal Auto,SUV,754.260616
SY46862,Arizona,M,,98917.0,139.0,Corporate Auto,Sports Car,336.612234
ZY60545,California,F,,91535.0,67.0,Personal Auto,Four-Door Car,126.634634
WP62115,Washington,F,,53484.0,70.0,Corporate Auto,Two-Door Car,333.051529
NK16909,Oregon,M,,45318.0,103.0,Personal Auto,SUV,494.4
BQ41371,Oregon,F,,46897.0,70.0,Personal Auto,Four-Door Car,344.377218
QF29828,Arizona,F,,40135.0,80.0,Personal Auto,Four-Door Car,78.008093
LP59331,Arizona,M,,38606.0,68.0,Personal Auto,Four-Door Car,413.288851
NJ46471,Oregon,F,,56550.0,73.0,Corporate Auto,Four-Door Car,162.775889
KX53892,Oregon,F,,61146.0,65.0,Personal Auto,Four-Door Car,273.018929
YP37291,Nevada,M,,36409.0,66.0,Personal Auto,Four-Door Car,316.8
RX93631,Arizona,F,,90035.0,80.0,Personal Auto,Four-Door Car,141.628547
GS26763,California,F,,39669.0,98.0,Personal Auto,Two-Door Car,492.935479
SK74843,Arizona,F,,57963.0,61.0,Personal Auto,Four-Door Car,42.160829
AG47947,Washington,F,,81872.0,115.0,Personal Auto,Four-Door Car,256.43803
LQ23049,California,F,,25965.0,65.0,Personal Auto,Four-Door Car,329.206567
VF10088,Arizona,F,,59662.0,85.0,Personal Auto,Four-Door Car,10.168824
OJ65428,Nevada,M,,27906.0,102.0,Personal Auto,Four-Door Car,489.6
ZF48094,Oregon,F,,51032.0,83.0,Personal Auto,Four-Door Car,349.954886
TN56613,Arizona,F,,83771.0,133.0,Personal Auto,Sports Car,482.328161
IA33339,Oregon,F,,57052.0,115.0,Corporate Auto,SUV,483.62724
UB28078,California,M,,51510.0,106.0,Personal Auto,Four-Door Car,688.547375
ZK60855,Oregon,F,,34819.0,61.0,Corporate Auto,Four-Door Car,185.898327
CM73149,California,F,,31189.0,122.0,Personal Auto,Sports Car,585.6
SC81807,California,F,,32180.0,103.0,Special Auto,Sports Car,558.835255
DS57918,California,M,,27500.0,114.0,Corporate Auto,SUV,472.280461
TN29644,California,F,,67018.0,94.0,Personal Auto,Four-Door Car,104.427573
FG21377,California,F,,33588.0,62.0,Corporate Auto,Four-Door Car,419.921897
BQ15946,Oregon,M,,56270.0,83.0,Personal Auto,Four-Door Car,398.4
CO53249,Arizona,M,,82800.0,70.0,Corporate Auto,Four-Door Car,442.194796
VH41477,Oregon,M,,63891.0,119.0,Corporate Auto,Two-Door Car,7.651121
AT13963,Washington,F,,43946.0,133.0,Corporate Auto,Sports Car,415.98615
XU49878,Washington,M,,62039.0,68.0,Personal Auto,Four-Door Car,265.877583
RY10920,Oregon,M,,60475.0,107.0,Personal Auto,Four-Door Car,513.6
OC32181,Nevada,F,,70279.0,71.0,Special Auto,Four-Door Car,331.231484
WG39961,Oregon,F,,66676.0,97.0,Personal Auto,Four-Door Car,558.099357
QY78671,Arizona,M,,12048.0,77.0,Corporate Auto,Four-Door Car,369.6
FW53453,California,F,,36094.0,99.0,Personal Auto,Two-Door Car,456.50357
XR74789,Washington,F,,63328.0,89.0,Personal Auto,Two-Door Car,427.2
SK93727,Washington,F,,36121.0,118.0,Personal Auto,Four-Door Car,1107.145019
OM37845,California,M,,56005.0,68.0,Personal Auto,Four-Door Car,326.4
VR45143,Arizona,F,,48597.0,71.0,Corporate Auto,Four-Door Car,305.697525
AF47139,Oregon,F,,42540.0,70.0,Personal Auto,Four-Door Car,43.548973
IS48950,California,M,,87544.0,109.0,Corporate Auto,SUV,523.2
